County,Constituency,Ward,Center,Station,Station code,Voters
Kitui,Kitui East,Zombe/Mwitika,Mwitika Primary School,2,15073035901402,412
Kitui,Kitui East,Zombe/Mwitika,Kikuu Primary School,1,15073035901501,575
Kitui,Kitui East,Zombe/Mwitika,Kalinga Primary School,1,15073035901601,342
Kitui,Kitui East,Zombe/Mwitika,Kyululu Primary School,1,15073035901701,406
Kitui,Kitui East,Zombe/Mwitika,Nzilani Pruimary School,1,15073035901801,249
Kitui,Kitui East,Zombe/Mwitika,Malatani Primary School,1,15073035901901,334
Kitui,Kitui East,Zombe/Mwitika,Nzookoni Primary School,1,15073035902001,125
Kitui,Kitui East,Zombe/Mwitika,Kandongo Primary School,1,15073035902101,315
Kitui,Kitui East,Zombe/Mwitika,Kabati Primary School,1,15073035902201,290
Kitui,Kitui East,Zombe/Mwitika,Nzungui Primary School,1,15073035902301,115
Kitui,Kitui East,Zombe/Mwitika,Mavia Maiyu Primary School,1,15073035902401,206
Kitui,Kitui East,Zombe/Mwitika,Kawea Primary School,1,15073035902501,540
Kitui,Kitui East,Zombe/Mwitika,Ngaikini Nusery School,1,15073035902601,129
Kitui,Kitui East,Zombe/Mwitika,Zombe Canteen,1,15073035902701,229
Kitui,Kitui East,Zombe/Mwitika,Kisiuni Primary School,1,15073035902801,80
Kitui,Kitui East,Zombe/Mwitika,Nguuni Primary School,1,15073035902901,175
Kitui,Kitui East,Zombe/Mwitika,Kyangeni Primary School,1,15073035903001,205
Kitui,Kitui East,Zombe/Mwitika,Nguuni Nursery School,1,15073035903101,111
Kitui,Kitui East,Chuluni,Chuluni Girls' Secondary School,1,15073036003201,491
Kitui,Kitui East,Chuluni,Moi Primary School,1,15073036003301,648
Kitui,Kitui East,Chuluni,Moi Primary School,2,15073036003302,648
Kitui,Kitui East,Chuluni,Kavalula Primary School,1,15073036003401,428
Kitui,Kitui East,Chuluni,Kavalula Primary School,2,15073036003402,428
Kitui,Kitui East,Chuluni,Kilonzo Primary School,1,15073036003501,449
Kitui,Kitui East,Chuluni,Kilonzo Primary School,2,15073036003502,450
Kitui,Kitui East,Chuluni,Kiini Primary School,1,15073036003601,469
Kitui,Kitui East,Chuluni,Kiini Primary School,2,15073036003602,470
Kitui,Kitui East,Chuluni,Ikuyuni Primary School,1,15073036003701,552
Kitui,Kitui East,Chuluni,Kangweni Primary School,1,15073036003801,379
Kitui,Kitui East,Chuluni,Kangweni Primary School,2,15073036003802,379
Kitui,Kitui East,Chuluni,Ngengi Primary School,1,15073036003901,399
Kitui,Kitui East,Chuluni,Syombuku Primary School,1,15073036004001,397
Kitui,Kitui East,Chuluni,Syombuku Primary School,2,15073036004002,397
Kitui,Kitui East,Chuluni,Mathulini Primary School,1,15073036004101,596
Kitui,Kitui East,Chuluni,Kavingo Primary School,1,15073036004201,365
Kitui,Kitui East,Chuluni,Kyunduani Primary School,1,15073036004301,596
Kitui,Kitui East,Chuluni,Kamuungu Primary School,1,15073036004401,282
Kitui,Kitui East,Chuluni,Nzambani Primary School,1,15073036004501,181
Kitui,Kitui East,Chuluni,Seed Of Hope Polytechnic,1,15073036004601,132
Kitui,Kitui East,Chuluni,Kunguluni Primary School,1,15073036004701,204
Kitui,Kitui East,Chuluni,Kisayani Primary School,1,15073036004801,133
Kitui,Kitui East,Chuluni,Kwa Kinyai Centre,1,15073036004901,457
Kitui,Kitui East,Chuluni,Kwa Kinyai Centre,2,15073036004902,457
Kitui,Kitui East,Chuluni,Kateke Primary School,1,15073036005001,275
Kitui,Kitui East,Nzambani,Ithumula Primary School,1,15073036105101,615
Kitui,Kitui East,Nzambani,Ithumula Primary School,2,15073036105102,616
Kitui,Kitui East,Nzambani,Kamale Primary School,1,15073036105201,544
Kitui,Kitui East,Nzambani,Kamale Primary School,2,15073036105202,545
Kitui,Kitui East,Nzambani,Kanzauwu Primary School,1,15073036105301,457
Kitui,Kitui East,Nzambani,Nzangathi Primary School,1,15073036105401,384
Kitui,Kitui East,Nzambani,Nzangathi Primary School,2,15073036105402,384
Kitui,Kitui East,Nzambani,Kanduti Primary School,1,15073036105501,411
Kitui,Kitui East,Nzambani,Katumbu Primary School,1,15073036105601,341
Kitui,Kitui East,Nzambani,Inyuu Primary School,1,15073036105701,451
Kitui,Kitui East,Nzambani,Inyuu Primary School,2,15073036105702,452
Kitui,Kitui East,Nzambani,Kiongwe Primary School,1,15073036105801,385
Kitui,Kitui East,Nzambani,Kitho Primary School,1,15073036105901,309
Kitui,Kitui East,Nzambani,Kanguu Primary School,1,15073036106001,431
Kitui,Kitui East,Nzambani,Kanguu Primary School,2,15073036106002,431
Kitui,Kitui East,Nzambani,Kinzeni Primary School,1,15073036106101,141
Kitui,Kitui East,Nzambani,Kivumbuni Primary School,1,15073036106201,438
Kitui,Kitui East,Nzambani,Kwa Mutei Primary School,1,15073036106301,393
Kitui,Kitui East,Nzambani,Kwa Wewa Primary School,1,15073036106401,360
Kitui,Kitui East,Nzambani,Kalulu Primary School,1,15073036106501,399
Kitui,Kitui East,Nzambani,Utwiini Primary School,1,15073036106601,536
Kitui,Kitui East,Nzambani,Kamaembe Primary School,1,15073036106701,225
Kitui,Kitui East,Nzambani,Ndunga Primary School,1,15073036106801,232
Kitui,Kitui East,Nzambani,Kivutini Primary School,1,15073036106901,379
Kitui,Kitui East,Nzambani,Mbangulo Primary School,1,15073036107001,214
Kitui,Kitui East,Nzambani,Mumbuni Centre,1,15073036107101,233
Kitui,Kitui East,Nzambani,Kathungu Centre,1,15073036107201,178
Kitui,Kitui East,Nzambani,Kiimani Primary School,1,15073036107301,153
Kitui,Kitui East,Nzambani,Hon Kiema Kilonzo Primary School,1,15073036107401,125
Kitui,Kitui East,Nzambani,Ngomango Primary School,1,15073036107501,205
Kitui,Kitui East,Voo/Kyamatu,Kaluli Primary School,1,15073036207601,32
Kitui,Kitui East,Voo/Kyamatu,Kyukuni Primary School,1,15073036207701,503
Kitui,Kitui East,Voo/Kyamatu,Kyamatu Primary School,1,15073036207801,642
Kitui,Kitui East,Voo/Kyamatu,Kyaango Primary School,1,15073036207901,419
Kitui,Kitui East,Voo/Kyamatu,Kyaango Primary School,2,15073036207902,419
Kitui,Kitui East,Voo/Kyamatu,Kithanake Primary School,1,15073036208001,250
Kitui,Kitui East,Voo/Kyamatu,Kiangini Primary School,1,15073036208101,219
Kitui,Kitui East,Voo/Kyamatu,Voo Primary School,1,15073036208201,377
Kitui,Kitui East,Voo/Kyamatu,Kaluasi Primary School,1,15073036208301,413
Kitui,Kitui East,Voo/Kyamatu,Kinakoni Primary School,1,15073036208401,669
Kitui,Kitui East,Voo/Kyamatu,Imale Primary School,1,15073036208501,438
Kitui,Kitui East,Voo/Kyamatu,Nthunguni Primary School,1,15073036208601,335
Kitui,Kitui East,Voo/Kyamatu,Nduluni Primary School,1,15073036208701,408
Kitui,Kitui East,Voo/Kyamatu,Kasangu Primary School,1,15073036208801,199
Kitui,Kitui East,Voo/Kyamatu,Muthungue Primary School,1,15073036208901,467
Kitui,Kitui East,Voo/Kyamatu,Nditime Primary School,1,15073036209001,322
Kitui,Kitui East,Voo/Kyamatu,Masikalini Primary School,1,15073036209101,400
Kitui,Kitui East,Voo/Kyamatu,Inyokooni Primary School,1,15073036209201,167
Kitui,Kitui East,Voo/Kyamatu,Kalalani Primary School,1,15073036209301,175
Kitui,Kitui East,Voo/Kyamatu,Ndulikye Primary School,1,15073036209401,187
Kitui,Kitui East,Voo/Kyamatu,Ikyaatine Primary School,1,15073036209501,190
Kitui,Kitui East,Voo/Kyamatu,Kamwiu Primary School,1,15073036209601,180
Kitui,Kitui East,Voo/Kyamatu,Kataka Primary School,1,15073036209701,159
Kitui,Kitui East,Voo/Kyamatu,Munyuni Primary School,1,15073036209801,332
Kitui,Kitui East,Voo/Kyamatu,Ndalani Primary School,1,15073036209901,89
Kitui,Kitui East,Voo/Kyamatu,Katolongwe Primary School,1,15073036210001,94
Kitui,Kitui East,Voo/Kyamatu,Waani Nursery School,1,15073036210101,167
Kitui,Kitui East,Voo/Kyamatu,Matundu Primary School,1,15073036210201,236
Kitui,Kitui East,Voo/Kyamatu,Mulolongo Nursery School,1,15073036210301,108
Kitui,Kitui East,Voo/Kyamatu,Malatani Primary School,1,15073036210401,97
Kitui,Kitui East,Voo/Kyamatu,Kwa Mwenga Primary School,1,15073036210501,68
Kitui,Kitui East,Voo/Kyamatu,Ndulani Primary School,1,15073036210601,140
Kitui,Kitui East,Endau/Malalani,Twambui Primary School,1,15073036310701,302
Kitui,Kitui East,Endau/Malalani,Koi Primary School,1,15073036310801,236
Kitui,Kitui East,Endau/Malalani,Malalani Primary School,1,15073036310901,498
Kitui,Kitui East,Endau/Malalani,Makuka Primary School,1,15073036311001,591
Kitui,Kitui East,Endau/Malalani,Ikisaya Primary School,1,15073036311101,498
Kitui,Kitui East,Endau/Malalani,Ndovoini Primary School,1,15073036311201,243
Kitui,Kitui East,Endau/Malalani,Katumbi Primary School,1,15073036311301,327
Kitui,Kitui East,Endau/Malalani,Endau Primary School,1,15073036311401,371
Kitui,Kitui East,Endau/Malalani,Endau Primary School,2,15073036311402,371
Kitui,Kitui East,Endau/Malalani,Kinanie Primary School,1,15073036311501,289
Kitui,Kitui East,Endau/Malalani,Kalungu Primary School,1,15073036311601,227
Kitui,Kitui East,Endau/Malalani,Kathua Primary School,1,15073036311701,349
Kitui,Kitui East,Endau/Malalani,Yiuku Primary School,1,15073036311801,362
Kitui,Kitui East,Endau/Malalani,Kaunange Primary School,1,15073036311901,337
Kitui,Kitui East,Endau/Malalani,Ililuni Primary School,1,15073036312001,234
Kitui,Kitui East,Endau/Malalani,Ndooni Primary School,1,15073036312101,210
Kitui,Kitui East,Endau/Malalani,Maluini Primary School,1,15073036312201,77
Kitui,Kitui East,Endau/Malalani,Mitaani Primary School,1,15073036312301,252
Kitui,Kitui East,Endau/Malalani,Makutano Primary School,1,15073036312401,269
Kitui,Kitui East,Endau/Malalani,Kamusa Primary School,1,15073036312501,262
Kitui,Kitui East,Endau/Malalani,Makayauni Primary School,1,15073036312601,234
Kitui,Kitui East,Endau/Malalani,Katooni Nursery School,1,15073036312701,82
Kitui,Kitui East,Endau/Malalani,Nzouni Nursery School,1,15073036312801,122
Kitui,Kitui East,Endau/Malalani,Muyuni Nursery School,1,15073036312901,174
Kitui,Kitui East,Mutito/Kaliku,Itiko Primary School,1,15073036413001,481
Kitui,Kitui East,Mutito/Kaliku,Kivaki Primary School,1,15073036413101,217
Kitui,Kitui East,Mutito/Kaliku,Mukungo Primary School,1,15073036413201,85
Kitui,Kitui East,Mutito/Kaliku,Mutito Primary School,1,15073036413301,610
Kitui,Kitui East,Mutito/Kaliku,Mutito Primary School,2,15073036413302,611
Kitui,Kitui East,Mutito/Kaliku,Syombandu Primary School,1,15073036413401,299
Kitui,Kitui East,Mutito/Kaliku,Kilanga Primary School,1,15073036413501,230
Kitui,Kitui East,Mutito/Kaliku,Yoonye Primary School,1,15073036413601,480
Kitui,Kitui East,Mutito/Kaliku,Musukini Primary School,1,15073036413701,505
Kitui,Kitui East,Mutito/Kaliku,Uw'U Primary School,1,15073036413801,488
Kitui,Kitui East,Mutito/Kaliku,Kwa-Tundu Primary School,1,15073036413901,233
Kitui,Kitui East,Mutito/Kaliku,Kitakani Primary School,1,15073036414001,178
Kitui,Kitui East,Mutito/Kaliku,Masasini Primary School,1,15073036414101,267
Kitui,Kitui East,Mutito/Kaliku,Manyoeni Primary School,1,15073036414201,604
Kitui,Kitui East,Mutito/Kaliku,Kaayo Primary School,1,15073036414301,223
Kitui,Kitui East,Mutito/Kaliku,Kakame Primary School,1,15073036414401,214
Kitui,Kitui East,Mutito/Kaliku,Itangani Primary School,1,15073036414501,294
Kitui,Kitui East,Mutito/Kaliku,Kawala Primary School,1,15073036414601,458
Kitui,Kitui East,Mutito/Kaliku,Imuatine Primary School,1,15073036414701,244
Kitui,Kitui East,Mutito/Kaliku,Kiliku Primary School,1,15073036414801,616
Kitui,Kitui East,Mutito/Kaliku,Kitivo Primary School,1,15073036414901,158
Kitui,Kitui East,Mutito/Kaliku,Matia Primary School,1,15073036415001,244
Kitui,Kitui East,Mutito/Kaliku,Yulambu Primary School,1,15073036415101,242
Kitui,Kitui East,Mutito/Kaliku,Kavutei Primary School,1,15073036415201,130
Kitui,Kitui East,Mutito/Kaliku,Nduuni Primary School,1,15073036415301,94
Kitui,Kitui East,Mutito/Kaliku,Kyaimu Primary School,1,15073036415401,117
Kitui,Kitui East,Mutito/Kaliku,Mutito Youth Polytechnic,1,15073036415501,253
Kitui,Kitui East,Mutito/Kaliku,Kwa Mailu Primary School,1,15073036415601,119
Kitui,Kitui South,Ikanga/Kyatune,Kongo Primary School,1,15074036500101,278
Kitui,Kitui South,Ikanga/Kyatune,Ndatani Primary School,1,15074036500201,502
Kitui,Kitui South,Ikanga/Kyatune,Makuuni Nursery School,1,15074036500301,86
Kitui,Kitui South,Ikanga/Kyatune,Kasoyani Primary School,1,15074036500401,155
Kitui,Kitui South,Ikanga/Kyatune,Mutyawa Primary School,1,15074036500501,230
Kitui,Kitui South,Ikanga/Kyatune,Vote Primary School,1,15074036500601,375
Kitui,Kitui South,Ikanga/Kyatune,Munathi Primary School,1,15074036500701,91
Kitui,Kitui South,Ikanga/Kyatune,Malana Nursery School,1,15074036500801,46
Kitui,Kitui South,Ikanga/Kyatune,Matua Primary School,1,15074036500901,250
Kitui,Kitui South,Ikanga/Kyatune,Maweni Primary School,1,15074036501001,127
Kitui,Kitui South,Ikanga/Kyatune,Ndithini Nursery School,1,15074036501101,72
Kitui,Kitui South,Ikanga/Kyatune,Kwa Song'E Primary School,1,15074036501201,411
Kitui,Kitui South,Ikanga/Kyatune,Nzalani Primary School,1,15074036501301,345
Kitui,Kitui South,Ikanga/Kyatune,St. Peters Primary School,1,15074036501401,283
Kitui,Kitui South,Ikanga/Kyatune,Nduundune Primary School,1,15074036501501,331
Kitui,Kitui South,Ikanga/Kyatune,Wingololi Primary School,1,15074036501601,584
Kitui,Kitui South,Ikanga/Kyatune,Kyawangu Primary School,1,15074036501701,112
Kitui,Kitui South,Ikanga/Kyatune,Mwikiio Nursery School,1,15074036501801,129
Kitui,Kitui South,Ikanga/Kyatune,Kathumula Nursery School,1,15074036501901,128
Kitui,Kitui South,Ikanga/Kyatune,Chuluni Primary School,1,15074036502001,96
Kitui,Kitui South,Ikanga/Kyatune,Windundu Primary School,1,15074036502101,265
Kitui,Kitui South,Ikanga/Kyatune,Ikanga Primary School,1,15074036502201,368
Kitui,Kitui South,Ikanga/Kyatune,Ikanga Primary School,2,15074036502202,369
Kitui,Kitui South,Ikanga/Kyatune,Ilaani Primary School,1,15074036502301,193
Kitui,Kitui South,Ikanga/Kyatune,Semea Primary School,1,15074036502401,569
Kitui,Kitui South,Ikanga/Kyatune,Tutu Primary School,1,15074036502501,388
Kitui,Kitui South,Ikanga/Kyatune,Ikanga Tac Hall,1,15074036502601,691
Kitui,Kitui South,Ikanga/Kyatune,Ilusya Primary School,1,15074036502701,397
Kitui,Kitui South,Ikanga/Kyatune,Kavuthuka Nursery School,1,15074036502801,104
Kitui,Kitui South,Ikanga/Kyatune,Makele Primary School,1,15074036502901,546
Kitui,Kitui South,Ikanga/Kyatune,Ngangani Nursery School,1,15074036503001,102
Kitui,Kitui South,Ikanga/Kyatune,Tuvila Primary School,1,15074036503101,245
Kitui,Kitui South,Ikanga/Kyatune,Kikwa Primary School,1,15074036503201,196
Kitui,Kitui South,Ikanga/Kyatune,Kiangwa Primary School,1,15074036503301,487
Kitui,Kitui South,Ikanga/Kyatune,Manzee Nursery School,1,15074036503401,159
Kitui,Kitui South,Ikanga/Kyatune,Vengeleni Primary School,1,15074036503501,299
Kitui,Kitui South,Ikanga/Kyatune,Mesilya Primary School,1,15074036503601,237
Kitui,Kitui South,Ikanga/Kyatune,Enzou Primary School,1,15074036503701,542
Kitui,Kitui South,Ikanga/Kyatune,Yaathi Primary School,1,15074036503801,389
Kitui,Kitui South,Ikanga/Kyatune,Ngunga Primary School,1,15074036503901,104
Kitui,Kitui South,Ikanga/Kyatune,Kyamuthwa Primary School,1,15074036504001,538
Kitui,Kitui South,Ikanga/Kyatune,Musikio Primary School,1,15074036504101,179
Kitui,Kitui South,Ikanga/Kyatune,Kaliluni Primary School,1,15074036504201,96
Kitui,Kitui South,Ikanga/Kyatune,Kyatune Tac Hall,1,15074036504301,591
Kitui,Kitui South,Ikanga/Kyatune,Kyatune Primary School,1,15074036504401,466
Kitui,Kitui South,Ikanga/Kyatune,Kathithu Primary School,1,15074036504501,350
Kitui,Kitui South,Ikanga/Kyatune,Kanguli Primary School,1,15074036504601,465
Kitui,Kitui South,Ikanga/Kyatune,Ngunini Primary School,1,15074036504701,141
Kitui,Kitui South,Ikanga/Kyatune,Windiu Primary School,1,15074036504801,184
Kitui,Kitui South,Ikanga/Kyatune,Emale Nursery School,1,15074036504901,94
Kitui,Kitui South,Mutomo,Mutomo Social Hall,1,15074036605001,594
Kitui,Kitui South,Mutomo,Mutomo Social Hall,2,15074036605002,594
Kitui,Kitui South,Mutomo,Kavyuvaa Primary School,1,15074036605101,160
Kitui,Kitui South,Mutomo,Malili Primary School,1,15074036605201,338
Kitui,Kitui South,Mutomo,Uae Primary School,1,15074036605301,318
Kitui,Kitui South,Mutomo,Syomithumo Primary School,1,15074036605401,166
Kitui,Kitui South,Mutomo,Kisayani Primary School,1,15074036605501,410
Kitui,Kitui South,Mutomo,Kitoo Primary School,1,15074036605601,454
Kitui,Kitui South,Mutomo,Kitoo Primary School,2,15074036605602,454
Kitui,Kitui South,Mutomo,Kiange Primary School,1,15074036605701,358
Kitui,Kitui South,Mutomo,Kiange Primary School,2,15074036605702,358
Kitui,Kitui South,Mutomo,Muti Primary School,1,15074036605801,191
Kitui,Kitui South,Mutomo,Kenze Primary School,1,15074036605901,698
Kitui,Kitui South,Mutomo,Kiviu Primary School,1,15074036606001,320
Kitui,Kitui South,Mutomo,Kasundu Primary School,1,15074036606101,126
Kitui,Kitui South,Mutomo,Nzouni Primary School,1,15074036606201,143
Kitui,Kitui South,Mutomo,Muamba Primary School,1,15074036606301,331
Kitui,Kitui South,Mutomo,Kibwea Primary School,1,15074036606401,354
Kitui,Kitui South,Mutomo,Kaangima Primary School,1,15074036606501,168
Kitui,Kitui South,Mutomo,Imwange Primary School,1,15074036606601,200
Kitui,Kitui South,Mutomo,Kaangwa Primary School,1,15074036606701,219
Kitui,Kitui South,Mutomo,Menzai Primary School,1,15074036606801,79
Kitui,Kitui South,Mutomo,Wingethi Primary School,1,15074036606901,70
Kitui,Kitui South,Mutomo,Thome Primary School,1,15074036607001,70
Kitui,Kitui South,Mutomo,Kandae Primary School,1,15074036607101,271
Kitui,Kitui South,Mutomo,Syunguni Primary School,1,15074036607201,364
Kitui,Kitui South,Mutomo,Ndiini Primary School,1,15074036607301,284
Kitui,Kitui South,Mutomo,Muvuko Primary School,1,15074036607401,338
Kitui,Kitui South,Mutomo,Mutomo Primary School,1,15074036607501,261
Kitui,Kitui South,Mutomo,Kasyelia Primary School,1,15074036607601,291
Kitui,Kitui South,Mutomo,Mwala Primary School,1,15074036607701,502
Kitui,Kitui South,Mutomo,Kilisa Primary School,1,15074036607801,152
Kitui,Kitui South,Mutomo,Makongoni Market,1,15074036607901,140
Kitui,Kitui South,Mutomo,Mutomo Youth Polytechnic,1,15074036608001,155
Kitui,Kitui South,Mutomo,Mutomo District Hospital,1,15074036608101,356
Kitui,Kitui South,Mutomo,Mutomo General Market,1,15074036608201,670
Kitui,Kitui South,Mutomo,Kithae Primary School,1,15074036608301,173
Kitui,Kitui South,Mutha,Makosi Primary School,1,15074036708401,275
Kitui,Kitui South,Mutha,Kathingu Primary School,1,15074036708501,201
Kitui,Kitui South,Mutha,Kivyuni Primary School,1,15074036708601,378
Kitui,Kitui South,Mutha,Tuvila Nursery School,1,15074036708701,84
Kitui,Kitui South,Mutha,Kyamako Primary School,1,15074036708801,164
Kitui,Kitui South,Mutha,Kaangungi Primary School,1,15074036708901,330
Kitui,Kitui South,Mutha,Kengo Primary School,1,15074036709001,396
Kitui,Kitui South,Mutha,Kiati Dispensary,1,15074036709101,85
Kitui,Kitui South,Mutha,Kimuu Primary School,1,15074036709201,163
Kitui,Kitui South,Mutha,Kiati Primary School,1,15074036709301,245
Kitui,Kitui South,Mutha,Mwaani Nursery School,1,15074036709401,104
Kitui,Kitui South,Mutha,Itumba Primary School,1,15074036709501,121
Kitui,Kitui South,Mutha,Nguswini Primary School,1,15074036709601,208
Kitui,Kitui South,Mutha,St. Josephs Kaindu Primary School,1,15074036709701,152
Kitui,Kitui South,Mutha,Makutano Nursery School,1,15074036709801,87
Kitui,Kitui South,Mutha,Kiimani Primary School,1,15074036709901,162
Kitui,Kitui South,Mutha,Kilongoni Primary School,1,15074036710001,184
Kitui,Kitui South,Mutha,Nyayo Nursery School,1,15074036710101,144
Kitui,Kitui South,Mutha,Kivili Primary School,1,15074036710201,109
Kitui,Kitui South,Mutha,Koi Primary School,1,15074036710301,230
Kitui,Kitui South,Mutha,Kaatene Primary School,1,15074036710401,450
Kitui,Kitui South,Mutha,Kyangoto Primary School,1,15074036710501,217
Kitui,Kitui South,Mutha,Kalambani Primary School,1,15074036710601,448
Kitui,Kitui South,Mutha,Ikandani Primary School,1,15074036710701,95
Kitui,Kitui South,Mutha,Inyali Primary School,1,15074036710801,58
